STNID;STN;WBAN;YEARMODA;TEMPC;TEMP.count;PREC;PREC.flag;DATE;STATION.NAME;LAT;LON;ELEV..1M.
110162-99999;110162;99999;20080910;24.7;11;0;I;2008-09-10;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080911;24.1;11;0;I;2008-09-11;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080912;21;11;0;I;2008-09-12;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080913;13.9;9;0;I;2008-09-13;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080914;10.6;11;NA;no flag;2008-09-14;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080915;8.3;11;NA;no flag;2008-09-15;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080916;6.6;11;NA;no flag;2008-09-16;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080917;8.5;10;0;I;2008-09-17;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080918;11.2;11;0;I;2008-09-18;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080919;10.7;10;0;I;2008-09-19;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080920;8.9;11;NA;no flag;2008-09-20;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080921;10.1;9;NA;no flag;2008-09-21;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080922;10.6;11;0;I;2008-09-22;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080923;13.1;10;0;I;2008-09-23;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080924;10.3;11;NA;no flag;2008-09-24;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080925;11;11;NA;no flag;2008-09-25;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080926;10.4;11;0;I;2008-09-26;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080927;12.3;11;0;I;2008-09-27;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080928;14.1;11;0;I;2008-09-28;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080929;15.4;11;0;I;2008-09-29;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080930;15.1;11;NA;no flag;2008-09-30;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080422;12.7;10;NA;no flag;2008-04-22;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080423;10.1;12;0;I;2008-04-23;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20081218;2;7;NA;no flag;2008-12-18;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20081219;3.8;4;0;I;2008-12-19;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20081220;5;7;NA;no flag;2008-12-20;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20081221;5.5;8;0;I;2008-12-21;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20081222;8.4;8;NA;no flag;2008-12-22;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20081008;14;10;0;I;2008-10-08;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20081009;15.1;10;0;I;2008-10-09;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20081010;16.1;10;0;I;2008-10-10;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20081011;12.9;10;0;I;2008-10-11;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20081012;13.2;9;0;I;2008-10-12;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20081013;11.7;10;0;I;2008-10-13;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20081014;15.6;10;0;I;2008-10-14;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20081015;16.7;10;NA;no flag;2008-10-15;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080617;18.3;12;0;I;2008-06-17;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080216;-2;9;0;I;2008-02-16;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080215;0.7;9;NA;no flag;2008-02-15;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080218;7.2;9;0;I;2008-02-18;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080219;8.4;9;0;I;2008-02-19;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080108;7;8;0;I;2008-01-08;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080109;0.4;8;0;I;2008-01-09;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080110;0;8;0;I;2008-01-10;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080111;-0.6;8;0;I;2008-01-11;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080113;4.7;7;0;I;2008-01-13;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080114;3.9;9;0;I;2008-01-14;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080115;1.8;9;0;I;2008-01-15;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080116;7.6;8;0;I;2008-01-16;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080117;4.1;8;NA;no flag;2008-01-17;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080118;6.3;9;NA;no flag;2008-01-18;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080119;11.2;9;NA;no flag;2008-01-19;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080120;12.7;9;0;I;2008-01-20;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080303;14.4;10;0;I;2008-03-03;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080304;4.8;10;0;I;2008-03-04;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080305;2.4;9;NA;no flag;2008-03-05;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080306;3.7;10;0;I;2008-03-06;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080307;5.8;9;0;I;2008-03-07;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080308;6.2;10;NA;no flag;2008-03-08;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080309;10.6;10;0;I;2008-03-09;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080310;9.7;10;0;I;2008-03-10;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20081001;15.8;10;0;I;2008-10-01;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20081002;14.1;10;0;I;2008-10-02;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20081003;11.1;10;NA;no flag;2008-10-03;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20081004;9.5;10;0;I;2008-10-04;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20081005;12.4;9;0;I;2008-10-05;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20081006;16.5;10;0;I;2008-10-06;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20081007;17.2;10;0;I;2008-10-07;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080205;7.8;9;0;I;2008-02-05;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20081223;6.5;8;0;I;2008-12-23;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20081224;6;6;0;I;2008-12-24;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20081225;0.3;8;NA;no flag;2008-12-25;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20081226;-1;8;0;I;2008-12-26;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20081227;-0.4;8;NA;no flag;2008-12-27;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20081228;-3.5;8;0;I;2008-12-28;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20081229;-3.5;8;0;I;2008-12-29;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20081230;-4;7;0;I;2008-12-30;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20081231;-3.7;8;0;I;2008-12-31;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080105;-4.1;8;0;I;2008-01-05;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080106;0.6;7;0;I;2008-01-06;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080107;2.8;7;NA;no flag;2008-01-07;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080122;7.8;6;NA;no flag;2008-01-22;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080123;3.1;9;NA;no flag;2008-01-23;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080124;4.9;9;0;I;2008-01-24;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080125;5.7;9;0;I;2008-01-25;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080126;8.2;9;0;I;2008-01-26;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080127;4.7;9;NA;no flag;2008-01-27;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080128;5.3;6;NA;no flag;2008-01-28;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080311;9.6;10;NA;no flag;2008-03-11;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080312;12.1;10;NA;no flag;2008-03-12;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080313;7.9;10;0;I;2008-03-13;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080314;6.5;10;NA;no flag;2008-03-14;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080315;11.5;10;0;I;2008-03-15;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080121;11;7;0;I;2008-01-21;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080204;7.2;9;0;I;2008-02-04;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080606;20.2;10;NA;no flag;2008-06-06;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080206;8.8;9;NA;no flag;2008-02-06;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080207;5.1;9;0;I;2008-02-07;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080208;5.1;9;0;I;2008-02-08;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080209;5;9;0;I;2008-02-09;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080210;3.2;7;0;I;2008-02-10;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080211;2.9;9;0;I;2008-02-11;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080212;-1.6;9;0;I;2008-02-12;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080213;-0.7;9;0;I;2008-02-13;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080903;26.3;12;0;I;2008-09-03;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080214;1.6;8;0;I;2008-02-14;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080426;13.2;12;0;I;2008-04-26;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080104;-2.5;8;0;I;2008-01-04;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080605;16.9;12;NA;no flag;2008-06-05;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080610;24.5;12;0;I;2008-06-10;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080607;18.6;11;0;I;2008-06-07;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080608;18.5;12;NA;no flag;2008-06-08;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080609;21.7;12;0;I;2008-06-09;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080131;4.6;8;0;I;2008-01-31;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080424;14;12;0;I;2008-04-24;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080129;6.4;9;NA;no flag;2008-01-29;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080130;5;9;0;I;2008-01-30;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080604;19.6;12;NA;no flag;2008-06-04;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080902;24.2;12;0;I;2008-09-02;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080905;26;11;0;I;2008-09-05;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080203;4.7;9;0;I;2008-02-03;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080901;23.1;10;0;I;2008-09-01;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080202;5.3;9;NA;no flag;2008-02-02;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080102;-1.1;8;NA;no flag;2008-01-02;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080425;11.7;12;NA;no flag;2008-04-25;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080103;-0.8;8;0;I;2008-01-03;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080201;2.1;9;0;I;2008-02-01;LUGPLATZ VOSLAU;47.967;16.267;233
110162-99999;110162;99999;20080904;24.8;11;0;I;2008-09-04;LUGPLATZ VOSLAU;47.967;16.267;233
110165-99999;110165;99999;20080731;23.3;14;0;I;2008-07-31;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20080619;23.4;14;0;I;2008-06-19;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20080801;25.6;13;NA;no flag;2008-08-01;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20080725;21;14;0;I;2008-07-25;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20080804;25.4;14;NA;no flag;2008-08-04;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20080726;23.1;13;0;I;2008-07-26;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20080727;25.1;13;0;I;2008-07-27;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20080730;24.8;14;0;I;2008-07-30;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20080807;24.8;14;0;I;2008-08-07;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20080812;25.2;13;0;I;2008-08-12;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20080620;25.4;14;0;I;2008-06-20;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20080728;24.4;14;0;I;2008-07-28;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20080729;25.8;13;0;I;2008-07-29;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20080623;28.1;15;NA;no flag;2008-06-23;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20080808;22.3;14;NA;no flag;2008-08-08;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20080802;21.5;12;NA;no flag;2008-08-02;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20080803;25.2;14;0;I;2008-08-03;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20080711;26.2;14;0;I;2008-07-11;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20080716;24.6;14;0;I;2008-07-16;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20080809;19.3;14;NA;no flag;2008-08-09;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20080810;20.8;14;0;I;2008-08-10;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20080811;23.4;14;0;I;2008-08-11;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20080720;20.2;14;NA;no flag;2008-07-20;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20080717;17.4;14;NA;no flag;2008-07-17;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20080621;25.3;14;0;I;2008-06-21;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20080622;26.8;14;0;I;2008-06-22;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20080613;14.9;14;0;I;2008-06-13;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20080614;16.8;10;0;I;2008-06-14;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20080615;16.8;12;NA;no flag;2008-06-15;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20080724;16.8;14;NA;no flag;2008-07-24;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20080617;18.2;14;0;I;2008-06-17;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20080618;20.6;14;NA;no flag;2008-06-18;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20081127;4.2;13;0;I;2008-11-27;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20080616;18.8;14;0;I;2008-06-16;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20081129;2.4;13;0;I;2008-11-29;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20081130;7.9;13;0;I;2008-11-30;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20080624;24.4;13;NA;no flag;2008-06-24;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20081128;0.9;13;0;I;2008-11-28;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20080806;22.4;14;0;I;2008-08-06;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20081204;-1.3;13;0;I;2008-12-04;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20081205;3.2;13;0;I;2008-12-05;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20081206;5.4;13;NA;no flag;2008-12-06;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20081207;4.8;11;NA;no flag;2008-12-07;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20081208;3.7;12;NA;no flag;2008-12-08;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20081209;-0.3;13;0;I;2008-12-09;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20081210;0.7;13;0;I;2008-12-10;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20081211;3.2;13;NA;no flag;2008-12-11;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20080813;21.7;14;0;I;2008-08-13;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20080814;23.3;14;0;I;2008-08-14;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20081201;7.4;13;NA;no flag;2008-12-01;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20080805;22.1;14;NA;no flag;2008-08-05;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20081203;3.6;11;NA;no flag;2008-12-03;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20081107;12.8;13;NA;no flag;2008-11-07;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20081108;9.6;13;NA;no flag;2008-11-08;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20080712;27.1;13;0;I;2008-07-12;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20080713;22.7;14;NA;no flag;2008-07-13;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20080714;16.6;14;NA;no flag;2008-07-14;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20080715;19.4;14;NA;no flag;2008-07-15;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20081113;7.6;13;NA;no flag;2008-11-13;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20081114;8.1;13;0;I;2008-11-14;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20080718;18.8;14;NA;no flag;2008-07-18;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20080719;22.8;14;0;I;2008-07-19;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20081117;5.9;13;0;I;2008-11-17;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20081202;5.9;12;0;I;2008-12-02;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20080722;16.7;14;NA;no flag;2008-07-22;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20080723;14;14;NA;no flag;2008-07-23;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20081121;5.9;12;NA;no flag;2008-11-21;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20081122;0;13;0;I;2008-11-22;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20081123;0.9;13;0;I;2008-11-23;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20081124;4.4;13;NA;no flag;2008-11-24;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20081125;1.4;13;0;I;2008-11-25;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20081126;2.4;13;0;I;2008-11-26;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20081017;11.3;14;0;I;2008-10-17;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20081018;9.9;13;0;I;2008-10-18;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20081019;10.7;14;0;I;2008-10-19;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20081020;10.3;13;0;I;2008-10-20;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20081021;7.3;14;0;I;2008-10-21;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20081022;8;14;NA;no flag;2008-10-22;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20081023;8.6;13;NA;no flag;2008-10-23;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20081024;6;14;0;I;2008-10-24;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20081025;7.7;14;0;I;2008-10-25;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20081026;8.6;13;0;I;2008-10-26;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20081027;5.2;13;0;I;2008-10-27;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20081028;9.2;12;0;I;2008-10-28;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20081029;15.4;13;NA;no flag;2008-10-29;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20081030;16.2;13;0;I;2008-10-30;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20081031;12.4;13;0;I;2008-10-31;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20081101;15;13;NA;no flag;2008-11-01;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20081102;12.2;13;0;I;2008-11-02;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20081103;15.3;13;0;I;2008-11-03;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20081104;17.2;15;0;I;2008-11-04;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20081106;14.8;13;0;I;2008-11-06;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20080818;21.3;14;0;I;2008-08-18;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20080819;23.8;14;0;I;2008-08-19;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20081109;7.4;12;0;I;2008-11-09;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20081110;8.8;13;0;I;2008-11-10;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20081111;9.8;13;0;I;2008-11-11;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20081112;6.8;13;NA;no flag;2008-11-12;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20080309;9;13;0;I;2008-03-09;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20080310;8.8;13;0;I;2008-03-10;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20081115;8.3;13;0;I;2008-11-15;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20081116;7.4;12;0;I;2008-11-16;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20081007;15;14;NA;no flag;2008-10-07;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20080721;18.5;14;0;I;2008-07-21;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20081119;6.7;13;NA;no flag;2008-11-19;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20081120;11.7;13;NA;no flag;2008-11-20;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20081011;12.3;14;0;I;2008-10-11;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20081012;12.8;14;0;I;2008-10-12;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20081013;13.5;14;0;I;2008-10-13;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20081014;14.7;14;0;I;2008-10-14;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20081015;16.5;12;NA;no flag;2008-10-15;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20081016;14.9;14;0;I;2008-10-16;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20080323;4.4;13;NA;no flag;2008-03-23;WIENER NEUSTADT;47.85;16.25;272
110165-99999;110165;99999;20080324;3.8;13;0;I;2008-03-24;WIENER NEUSTADT;47.85;16.25;272
